maxHssNH,maxsF,SsF,nHBint8,minssNH,minHBint4,minsF,SpMin1_Bhp,mindsCH,SHssNH,n6HeteroRing,minHssNH,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,MDEN-22,ATSC8c,minHBd,nF,SpMin1_Bhv,GATS1s,SpMin1_Bhe,nsF,maxHBd,ATSC8e,AATSC8c,SHCsatu,AATSC0i,minHCsatu,BCUTw-1l,minwHBa,mindssC,minHBint2,ATSC6c,nF10HeteroRing,nT10HeteroRing,nHBint4,AATSC8e,SpMax1_Bhp,SpMin1_Bhi,mindsN,WTPT-4,SpMin1_Bhm,SHBd,maxHCsatu,ATSC6e,nF10Ring,nT10Ring,nT6Ring,n6Ring,BCUTc-1h,SpMax3_Bhs,MATS8c,MLFER_A,mindO,SpMax1_Bhv,SpMax1_Bhe,MATS8e,maxHdsCH,maxHother,ATSC0s,SpMax1_Bhm,MDEC-33,nHeteroRing,R_TpiPCTPC,SM1_Dzi,AATSC6c,SpMax2_Bhp,BCUTw-1h,SCH-6,ndssC,SpMin2_Bhp,SpMax1_Bhi,SpMax1_Bhs,MLFER_BO,C3SP2,nHssNH,nssNH,ASP-7,SM1_Dzv,SpMax5_Bhi,WTPT-3,MLFER_BH,MPC8,gmin,BCUTp-1l,MPC9,ATSC0i,SpMax2_Bhv,minHBa,AATSC6e,WTPT-5,MATS6c,SM1_Dzs,GGI8,SpMin2_Bhi,GGI7,SpMAD_Dt,WTPT-2,hmax,SpMax2_Bhi,nAtomP,ASP-1,EE_Dt,SpMax_Dt,SpAD_Dt,SM1_Dzp,nTRing,fragC,GATS1e,piPC9,nHBAcc2,VR3_Dzp,nN,SpMax5_Bhe,minHCsats,GATS3s,piPC10,SpMax2_Bhs,minssCH2,SpMax2_Bhm,SpMax8_Bhs,BCUTc-1l,nX,MPC4,TPC,SpMax2_Bhe,SCH-7,MATS1s,nssCH2,ATS8m,piPC8,ASP-6,nRing,SM1_Dze,MATS6e,GGI9,FMF,GATS8c,AATSC7e,SpMax4_Bhs,RotBtFrac,ATS4s,MDEC-23,SpMax6_Bhp,JGI10,SpMax5_Bhv,MPC10,MATS6s,SpDiam_Dt,SP-7,MWC9,JGI5,VR3_Dzi,SP-5,nHBAcc,SpMax5_Bhp,SpMin2_Bhe,ASP-0,Inhibitor
0,0,0,0,0,0,0,1.971391,1.510454,0,0,0,0,0.650698,11.971619,0,0,0.028093,0,0,2.023728,0.674069,1.917838,0,0,0.411159,0.000562,0,1.450402,0,11.996196,-0.457525,-0.457525,0,-0.317489,0,0,0,0.008223,4.073022,1.9362,0,10.147783,1.909228,0,0,0.092116,0,0,1,1,0.293029,4.027397,0.04371,0.003,11.347428,3.940951,4.04683,0.081275,0.568696,0.568696,99.259422,4.730937,1.77103,0,3.123426,0.830886,-0.003692,3.669837,31.972072,0.166667,3,1.762929,4.017323,5.094212,0.709,1,0,0,0.031681,-1.757724,3.066704,16.819604,0.701,40,-5.208098,4.525383,32,56.565673,3.656962,1.599685,0.001071,3.216663,-0.287199,-1.755159,0.133023,1.596283,0.230938,12.255414,1.979164,1.295007,3.804931,13,0.450646,122.554142,122.554142,245.108285,-4.423221,2,61.06,0.529387,4.795791,5,11.530565,1,2.995802,0.335022,0.659128,4.727388,4.779502,0.94971,3.728927,2.844463,-0.346037,0,43,397,3.76714,0.214779,-0.145895,4,2253.626719,5.056246,0.046701,2,1.205598,0.010587,0.055309,0.333333,0.961087,0.070061,3.747721,0.333333,385.567901,10.282498,2.692198,0.006667,2.751268,28,-0.140518,171.930908,1.647437,10.754685,0.034255,10.12988,3.249073,5,2.778537,1.607259,0.737536,0
0.39871,0,0,1,2.93601,-0.409194,0,1.918117,1.849212,0.39871,0,0.39871,0,0,11.475631,2.032932,0,0.134943,0.39871,0,1.921786,0.641819,1.837122,0,0.39871,-0.006743,0.002108,0,1.479658,0,11.996163,0.004519,0.004519,4.898572,-0.065474,0,0,1,-0.000105,3.831858,1.824655,0,8.405742,1.904811,0.39871,0,-0.22527,0,0,2,2,0.232223,3.739138,0.16514,0.216,12.286045,3.801667,3.857734,-0.001441,0.559369,0.559369,47.30056,3.98118,2.53647,0,3.138107,0.657752,-0.000697,3.739092,31.972072,0.166667,5,1.88855,3.872359,4.616166,1.327,1,1,1,0.043579,-1.358729,3.227274,14.356093,1.305,34,-1.026294,4.706204,34,65.104943,3.742929,-1.026294,-0.002396,3.011761,-0.054553,-0.087566,0.151927,1.77773,0.180556,16.562557,2.007767,0.712537,3.833946,9,0.468363,190.469408,190.469408,380.938817,-3.340927,2,70.05,0.809554,4.983607,4,12.068117,1,3.205942,0.305031,1.000691,5.198497,3.883183,0.442001,3.776285,2.76333,-0.377504,0,43,391,3.822016,0.224889,-0.032878,3,3358.246068,4.919981,0.063972,2,0.957103,-0.032786,0.095625,0.386364,0.89518,-0.011787,3.417338,0.458333,246.25,14.242854,2.848324,0.004636,2.995397,37,-0.023905,285.239656,1.655991,10.44427,0.022041,12.531829,4.402709,4,2.969592,1.791654,0.717102,0
0.453317,0,0,0,3.001107,0,0,1.992258,1.90451,0.453317,1,0.453317,1,0,10.116558,0,0.333333,-0.074353,0.453317,0,1.992311,0.563883,1.912882,0,0.453317,-0.275178,-0.00111,1.031906,1.565785,0.453247,11.85,-0.07681,-0.07681,5.656485,0.067557,1,1,0,-0.004107,3.904087,1.890852,4.779407,2.571472,1.984775,0.453317,0.578659,0.186769,1,1,3,3,0.24499,3.74969,-0.116996,0.003,12.477985,3.908196,3.984975,-0.081006,0.515698,0.515698,39.541905,6.879516,7.098793,2,5.171908,0.895735,0.000938,3.81293,78.918337,0.411054,8,1.900211,4.018209,4.646412,0.486,4,1,1,0.028451,-1.132915,3.193589,14.900736,0.519,136,-0.07681,5.353027,149,62.631394,3.792021,1.875026,0.002594,9.811522,0.09892,0.601555,0.223222,1.812405,0.323838,23.188579,2.072874,0.645757,3.861247,20,0.429532,277.414126,277.414126,556.525896,-2.184381,7,177.05,0.61936,7.044905,4,12.643915,3,3.144212,0.578659,0.862017,7.092574,3.989584,0.756822,3.951842,2.78071,-0.273651,1,69,954,3.844882,0.707827,-0.042303,2,4966.948309,6.709304,0.046265,4,0.816224,0.051163,0.157191,0.525,0.926811,-0.001136,3.591814,0.185185,270.515432,21.238529,2.847397,0.00653,3.022805,150,-0.138154,386.466522,3.300364,11.096758,0.027193,13.561654,6.465889,4,3.043538,1.827491,0.69506,0
0,0,0,0,0,0,0,1.846567,1.782669,0,0,0,0,0,10.235501,0,0.125,0.106675,0,0,1.838339,0.586354,1.689077,0,0,0.264918,0.002013,1.691252,1.515874,0.48965,11.998521,0.017889,0.017889,0,0.008269,0,0,0,0.004998,3.751572,1.656822,4.159495,2.531665,1.810588,0,0.6998,-0.107575,0,0,0,0,0.248549,3.770429,0.182078,0.003,12.545247,3.76496,3.89356,0.068965,0.593329,0.593329,41.072571,3.992334,5.497767,2,2.63,1.431043,0.000085,3.671529,34.96938,0.539263,6,1.662121,3.937869,4.640359,1.19,1,0,0,0.027668,-1.912329,3.093365,20.570649,1.195,42,0.017889,5.672589,36,57.603217,3.683196,0.623949,-0.001109,15.517754,0.007712,1.345863,0.223765,1.506186,0.355867,12.993991,1.967938,0.6998,3.858176,8,0.444013,129.939907,129.939907,259.879814,-3.439258,2,61.07,0.618164,4.976734,6,13.843217,5,2.994135,0,1.074436,5.09375,3.868713,0.568731,3.823822,2.554037,-0.273509,1,50,400,3.814552,0.729411,-0.031687,1,4484.115826,4.890349,0.046087,2,1.159594,-0.015301,0.024691,0.342105,0.803342,0.00774,3.187549,0.47619,294.302469,4.399977,2.742575,0,2.746036,34,0.09414,190.627086,1.106703,10.838149,0.024928,10.354257,3.773043,6,2.761402,1.52287,0.751229,0
0,0,0,0,0,0,0,1.922366,0.615741,0,1,0,1,1.628651,9.383073,0,0,-0.000836,0.743166,0,1.914464,0.854387,1.809374,0,0.786905,-0.147373,-0.000139,0,1.475044,0,11.996269,-1.313796,-1.313796,7.924975,-0.340627,0,0,0,-0.024562,3.757802,1.788501,3.740926,9.621971,1.889508,1.530071,0,-2.394026,0,0,1,1,0.311964,3.837834,-0.004042,1.179,10.319984,3.765847,3.85275,-0.159424,0.785069,0.785069,85.026455,3.818956,3.301927,1,4.31875,0.917786,-0.011746,3.39413,15.999288,0.102062,4,1.64417,3.87429,4.703132,1.1,1,0,0,0.043165,-1.915303,2.772987,12.665122,1.113,10,-1.313796,4.075139,4,30.975923,3.410481,8.426599,-0.082553,3.043151,-0.340668,3.162257,0,1.450289,0.055556,9.253398,1.944131,0.78875,3.551993,14,0.472076,64.773788,64.773788,129.547575,-4.847359,1,14.05,0.893903,4.290459,5,6.211128,1,2.699273,0,0.916514,0,4.640323,0,3.496798,2.48131,-0.346615,0,24,160,3.545458,0.058926,-0.203796,0,47.409264,4.691348,0.06078,1,1.134242,-0.535819,0,0.285714,0.91587,-0.057125,3.624475,0.357143,198.333333,7.348237,2.005908,0,2.487515,0,-0.495852,92.147352,0.604316,9.908127,0.019965,5.969938,2.532003,5,2.469827,1.462285,0.753717,0
0,0,0,1,0,0,0,1.954065,1.591373,0,0,0,0,0.125,11.469463,7.554762,0,0.190204,0.572428,0,1.956919,0.73364,1.895341,0,0.572428,2.172139,0.00232,0,1.32296,0,11.998507,-0.057727,-0.057727,0,0.196557,0,0,0,0.026489,3.934933,1.885838,0,8.336968,1.956872,0.572428,0,0.422062,0,0,3,3,0.196249,3.896881,0.170313,0.546,13.197751,3.941527,3.99806,0.308988,0.581471,0.581471,56.681408,3.996826,12.015326,1,6.617042,0.651063,0.002488,3.76947,34.969381,0.451833,9,1.872625,3.999832,4.566091,0.99,4,0,0,0.026531,-1.113695,3.04363,10.856738,0.967,150,-0.057727,4.831679,157,50.272497,3.76128,0.76974,0.005343,0,0.182684,1.343051,0.302847,1.781933,0.39066,20.576295,2.068736,0.581471,3.828475,24,0.433251,257.203691,257.203691,514.407382,-3.012938,5,184.04,0.726017,7.327781,3,15.331152,0,3.051894,0,0.900737,7.564757,4.114179,0,3.906379,2.781164,-0.360486,1,75,1021,3.813791,0.77797,-0.116382,0,5223.47891,7.057037,0.043706,4,0.955269,0.062318,0.157191,0.578947,0.462804,-0.007383,3.722438,0.178571,313.045268,29.938894,2.71349,0.007567,2.924201,151,-0.096241,370.87997,3.369379,11.220686,0.027699,13.694155,6.939024,3,2.919028,1.797417,0.695542,0
0.382511,0,0,0,2.903947,0,0,1.962395,1.61098,0.382511,0,0.382511,0,0.650698,12.886772,0,2.249577,0.180172,0.382511,0,2.015128,0.689656,1.911859,0,0.382511,-0.964993,0.0017,1.643742,1.704148,0.450021,11.89,-0.1286,-0.1286,4.931238,-0.453578,0,0,0,-0.009104,4.075598,1.932793,3.834399,7.412657,1.961536,0.382511,0.717356,-1.920994,0,0,2,2,0.244999,3.959094,0.167062,-0.004,12.726546,3.941658,4.041128,-0.107042,0.545149,0.545149,105.236697,4.737806,7.916485,1,4.015854,1.82876,-0.003812,3.824622,34.968855,0.287457,8,1.93665,4.005921,4.931485,1.842,2,1,1,0.031188,-2.714485,3.505031,35.103296,1.865,100,-5.287711,5.870883,93,93.728124,3.820054,-1.950778,-0.016143,18.708965,-0.374627,-3.292147,0.370638,1.839182,0.598958,19.850409,1.993581,1.332435,3.93425,13,0.441204,317.606537,317.606537,635.213074,-5.273753,3,164.12,0.486718,6.302619,9,19.544824,6,3.46452,0.524975,0.996556,6.437752,4.591859,0,4.003165,3.074436,-0.279082,1,75,820,3.896465,0.517991,-0.149443,0,8959.800927,6.249975,0.047744,3,1.939559,-0.189809,0.2425,0.381818,0.998033,0.013263,3.818182,0.411765,498.346193,13.06206,2.954517,0.0086,3.263901,93,-0.073022,477.344271,3.087583,11.282669,0.027482,18.890744,6.6301,9,3.232889,1.862556,0.738407,0
0.453542,0,0,0,2.743895,0,0,1.951556,1.83572,0.768596,0,0.315054,0,0.111111,9.887156,0,0.2,-0.220185,0.315054,0,1.956864,0.559034,1.856583,0,0.453542,-0.609498,-0.003238,1.695965,1.424567,0.518343,11.89,-0.096626,-0.096626,3.743261,-0.180538,0,0,0,-0.008963,3.817505,1.830626,0,4.897754,1.957218,0.768596,0.642663,-0.339664,0,0,1,1,0.251187,3.873269,-0.285037,0.28,11.024903,3.816207,3.904689,-0.138651,0.500824,0.500824,68.304843,3.841954,6.380782,0,2.857988,0.796768,-0.002124,3.759877,15.995924,0.371197,4,1.705107,3.937664,4.755736,1.235,1,2,2,0.035173,-1.436638,3.071019,10.814884,1.219,33,-0.096626,4.289145,32,55.558115,3.753652,2.743895,-0.003996,5.91713,-0.186969,1.725847,0.142361,1.436019,0.165816,12.415473,1.964885,0.642663,3.866162,9,0.448462,117.946995,117.946995,235.89399,-3.200952,2,58.04,0.678901,4.962845,4,11.263881,2,3.020627,0.322959,1.231492,4.672829,4.753895,0.990561,3.763837,2.666259,-0.281868,0,36,338,3.834533,0.402005,-0.045537,1,2076.76473,4.941642,0.051852,2,0.777516,-0.061814,0.075625,0.307692,1.160056,0.011918,3.550366,0.45,255.444444,10.779707,2.701319,0.014612,2.799123,26,-0.02805,173.965866,1.336562,10.577528,0.029934,9.444846,3.092403,4,2.782856,1.478223,0.736379,0
0.555774,0,0,0,2.315442,1.148418,0,1.994883,1.672702,0.555774,1,0.555774,1,0.577757,11.434956,0,0.111111,-0.347836,0.495982,0,1.973751,0.599206,1.843814,0,0.555774,-1.449178,-0.002034,2.251896,1.531747,0.699106,11.85,-0.677022,-0.677022,0.633699,0.119073,0,0,4,-0.008475,3.806376,1.814973,4.313544,10.799401,1.950223,1.051757,0.820952,-1.377947,0,0,3,3,0.287257,4.615683,-0.137118,0.789,12.507762,3.808509,3.90407,-0.111088,0.656286,0.656286,110.538461,3.872612,7.819001,2,3.414659,1.818785,0.000677,3.781906,15.997952,0.40086,9,1.892804,3.939571,4.764005,2.543,2,1,1,0.031318,-3.192601,3.594758,26.354225,2.561,122,-0.677022,5.185568,129,99.563536,3.783691,1.277664,-0.007829,15.554824,0.045605,3.826455,0.384991,1.806213,0.594636,21.425025,2.035111,0.820952,3.904875,12,0.44804,385.650441,385.650441,771.300883,-6.920086,4,261.09,0.762424,6.476972,9,21.888299,5,3.551642,0.422352,0.966772,6.543912,4.682459,0.166411,3.845755,3.321335,-0.293538,0,91,996,3.884662,0.528704,-0.050337,6,7892.713934,6.224558,0.049103,4,1.695294,-0.102627,0.291566,0.446154,1.111178,-0.007081,3.990745,0.333333,596.722222,26.506624,3.24971,0.006624,3.372923,125,-0.137709,551.635624,3.570199,11.317993,0.023947,21.94542,8.280658,9,3.35678,1.826715,0.708139,0
0.524953,13.047607,39.142821,0,2.286912,1.139845,13.047607,1.915744,1.569932,0.524953,0,0.524953,0,0.766309,11.988605,0,0,0.035586,0.498421,3,1.909722,0.700824,1.818208,3,0.524953,-4.337476,0.000809,1.065624,3.405025,1.065624,11.996219,-1.887728,-1.887728,6.293304,-0.238484,0,0,3,-0.098579,4.030101,1.797587,0,10.136177,1.87342,1.023374,1.065624,-5.953459,0,0,1,1,0.429607,4.809231,0.023786,-0.187,11.385424,3.785935,3.855149,-0.424749,0.568522,0.568522,178.764794,10.69472,3.081339,0,2.510086,2.033146,-0.00391,3.623886,126.904473,0.083333,4,1.82263,3.873752,5.493231,1.075,0,1,1,0.030988,-3.104916,2.944127,25.251005,1.064,30,-5.306372,4.000402,28,108.960792,3.629068,-0.612778,-0.097598,3.025109,-0.11498,4.09337,0.205593,1.635073,0.359375,11.045522,1.919327,1.516305,3.771495,9,0.456133,121.500747,121.500747,243.001493,-9.920177,1,22.1,0.74701,4.672829,8,12.520655,1,2.898008,1.065624,0.811857,4.844187,4.84605,0,3.952534,3.272816,-0.388393,5,43,347,3.765518,0.142259,-0.115411,0,9383.656517,4.70048,0.048992,1,2.296045,-0.420521,0.188125,0.1875,0.859668,-0.06983,4.682927,0.636364,637.409675,6.925928,2.694075,0.004812,2.805442,28,-0.284017,177.359282,0.960624,10.918519,0.022073,11.203448,3.275236,5,2.819818,1.633361,0.778609,0
0,0,0,0,0,0,0,1.960907,0,0,1,0,1,0,10.316352,0,0,0.014734,0.275629,0,1.976514,1.684014,1.799244,0,0.275629,0.16735,0.000157,0,1.253458,0,11.993371,0,0,0,-0.054288,0,0,0,0.00178,3.685825,1.744344,0,0,1.985022,0.275629,0,-0.33628,0,0,1,1,0.052573,3.367094,0.025133,0.025,0,3.681661,3.820937,0.096405,0,0,12.437985,3.719032,2.334815,1,1,0.450499,-0.000464,3.524917,14.009284,0.068041,0,1.794994,3.880613,3.850542,1.285,0,0,0,0.03921,-0.638649,3.133661,5.867356,1.277,12,0.34537,5.651031,10,53.898688,3.509173,2.611435,-0.002874,5.867356,-0.074399,0.443376,0.020408,1.591601,0.071181,10.486781,1.937265,0.380556,3.696331,0,0.470517,78.65086,78.65086,157.301719,-1.036364,1,15.02,1.318738,2.397895,2,6.466302,2,3.033629,0.233889,1.002864,1.94591,3.666412,1.080694,3.500861,2.4042,-0.357947,0,25,193,3.635837,0.184195,-0.299418,5,582.579817,2.564949,0.059398,1,0.280526,-0.155639,0,0.139535,0.191066,-0.001177,3.190899,0.6,241.972222,7.747343,2.691573,0,2.815676,6,-0.120384,116.742322,0.627363,10.09324,0.032242,6.977998,2.236483,2,2.844269,1.646712,0.761486,0
0.459645,0,0,0,2.89965,0.525847,0,2.004738,1.361884,0.459645,1,0.459645,1,0.577757,10.147747,0,0,-0.101169,0.459645,0,1.995916,0.542604,1.902332,0,0.459645,-0.347994,-0.002409,0.855686,1.48284,0.855686,11.988496,-0.543456,-0.543456,0,-0.251971,1,1,3,-0.008286,3.858206,1.885638,0,10.253615,1.971553,0.459645,0.855686,-1.589709,1,1,2,2,0.278964,4.545222,-0.114102,0.104,11.153239,3.865194,3.941783,-0.072872,0.664933,0.664933,92.409314,3.911843,6.100588,1,4.21308,1.143036,-0.004131,3.494598,16.006285,0.138889,6,1.791337,3.959975,4.681869,1.864,2,1,1,0.030685,-2.234627,3.073924,16.544408,1.883,57,-0.543456,4.249692,55,50.416557,3.513742,1.144028,-0.026061,6.290793,-0.195666,2.913265,0.155707,1.548827,0.215278,16.153248,1.99311,0.855686,3.701043,14,0.454329,161.532475,161.532475,323.064951,-5.365541,3,61.06,0.70688,6.021023,6,11.457507,2,3.032785,0,0.966517,5.83773,4.621118,-0.206746,3.618178,2.761491,-0.36538,0,46,474,3.670872,0.273236,-0.047423,1,2184.314915,5.811141,0.046849,2,1.274505,-0.229206,0.06,0.294118,0.857162,0.024749,3.787602,0.333333,385.055556,11.592813,2.667948,0.008239,2.858799,41,-0.174152,229.628782,1.779749,10.708422,0.028684,9.963904,4.137142,6,2.847853,1.57729,0.734915,0
0.580967,0,0,0,2.461322,2.655069,0,1.897871,1.219656,0.580967,1,0.580967,1,0.814325,12.069755,0,1,0.017314,0.580967,0,1.968153,0.67381,1.808782,0,0.580967,-0.957628,0.000641,0,1.717049,0,11.994446,-0.658602,-0.658602,0,0.011654,0,0,2,-0.035468,4.054159,1.844468,3.670958,10.192429,1.74846,0.580967,0,-0.916792,0,0,1,1,0.29699,4.2,0.031363,0.197,11.493857,3.908997,4.048282,-0.280106,0.723066,0.723066,97.435489,4.735008,2.381102,2,2.265537,1.194485,0.000208,3.555298,31.973073,0.229029,3,1.676663,4.02047,5.231717,1.034,1,1,1,0.030055,-2.238794,3.072481,26.126823,1.007,33,-5.377266,4.845205,29,53.228523,3.501049,-0.679287,-0.016371,9.443662,0.010179,-2.071429,0.053162,1.493393,0.080711,12.549932,1.988128,1.393115,3.69295,12,0.451038,112.949391,112.949391,225.898782,-5.035447,2,55.09,0.607187,4.343805,7,9.38038,3,2.981538,0.38687,0.79699,4.110874,4.919384,0.634666,3.839298,2.523274,-0.315111,0,44,354,3.657082,0.353077,-0.127457,4,1600.851674,4.532599,0.047969,2,1.55748,-0.129292,0.015625,0.387097,0.851035,-0.054965,3.840867,0.263158,374.31653,4.184494,2.482963,0,2.792996,22,-0.01218,165.21366,1.112053,10.760814,0.027008,8.708673,3.592233,7,2.824624,1.516434,0.731853,0
0,0,0,0,0,0,0,2.013789,1.656947,0,3,0,3,0.2,10.427988,0,0.5,-0.067057,0.293276,0,2.007301,0.730097,1.892169,0,0.293276,-0.980258,-0.000808,0.668744,1.531676,0.668744,11.85,-0.1845,-0.1845,0,0.183541,1,1,0,-0.01181,3.84658,1.866694,4.211268,11.329562,1.989828,0.293276,0.668744,0.310158,1,1,4,4,0.25238,4.018131,-0.043425,0.259,12.873512,3.853235,3.944745,-0.130266,0.628824,0.628824,66.745863,3.909107,8.718875,4,3.781362,1.368286,0.001699,3.817159,15.997942,0.454124,7,1.950119,3.972305,4.783092,2.495,2,0,0,0.029765,-2.553952,3.275158,21.028985,2.534,155,-0.655877,5.529684,164,71.988767,3.824535,1.657987,0.002872,9.699423,0.091344,3.060998,0.222718,1.833741,0.370713,23.245478,2.094588,0.861704,3.92499,13,0.427709,325.436685,325.436685,650.873371,-5.883723,7,268.07,0.83678,6.744059,7,15.568729,3,3.245636,0.590118,0.868534,6.767343,4.193038,0.224109,3.870983,3.017948,-0.390631,0,84,1116,3.906803,0.701441,-0.078195,4,4554.085688,6.555357,0.045852,5,1.414768,0.031676,0.183434,0.553191,1.127797,-0.01072,3.991072,0.125,385.333333,25.076296,2.875382,0.006805,3.057771,181,0.043752,451.030254,4.137386,11.266808,0.027873,16.21887,7.653746,7,3.032359,1.856036,0.681686,0
0.417684,0,0,0,2.777381,0,0,2.004866,1.619464,0.417684,0,0.417684,0,0.814325,13.921859,0,0,-0.210904,0.417684,0,2.048631,0.640613,1.942713,0,0.417684,-1.870321,-0.001528,2.591101,1.562752,0.463159,11.89,-0.421643,-0.421643,5.38508,0.027313,0,0,0,-0.013553,4.081031,1.954373,0,7.580371,1.965279,0.417684,0.908419,-2.066533,0,0,3,3,0.247766,4.442368,-0.150024,-0.243,12.892699,3.954112,4.057386,-0.208245,0.541197,0.541197,118.898882,4.732946,4.385942,0,4.143546,1.108251,0.000185,3.794942,31.972073,0.25,7,1.92778,4.030609,4.880247,1.193,3,1,1,0.031487,-1.997378,3.486936,20.083915,1.171,96,-5.875197,4.024254,100,89.076839,3.791422,1.310731,-0.013963,8.980634,0.018116,-1.937778,0.431091,1.822369,0.597222,17.282057,2.011176,1.571018,3.884886,16,0.451321,276.512912,276.512912,553.025825,-4.37729,3,164.07,0.490207,6.393591,6,18.146069,3,3.466844,0.421688,0.935228,6.569481,4.537024,-0.302043,3.809182,3.147455,-0.279331,0,75,829,3.857314,0.349889,-0.126854,3,7746.788169,6.2186,0.049733,3,1.237629,-0.214544,0.240625,0.403509,1.129789,-0.019875,3.794571,0.323529,502.95679,25.009907,3.141855,0.008245,3.300042,102,-0.106578,369.497865,3.022712,11.208613,0.029064,17.991054,7.251631,6,3.292383,1.846821,0.723113,0
0.58864,12.247082,36.741245,0,1.768265,0.694694,12.247082,1.996501,1.519793,0.58864,0,0.58864,0,0.721125,13.370429,0,0,-0.413382,0.58864,3,2.045178,0.646037,1.938544,3,0.58864,-1.205317,-0.003626,1.743333,2.776204,0.467309,11.89,-0.857275,-0.857275,6.92923,0.181805,0,0,1,-0.010573,4.079607,1.951091,0,7.535674,1.954541,0.58864,0.806967,-0.219215,0,0,2,2,0.401468,4.658755,-0.247669,0.371,11.771583,3.950526,4.053783,-0.066873,0.530976,0.530976,207.953063,4.7326,1.999343,0,3.657377,1.944111,0.001609,3.762628,31.972072,0.166667,5,1.880223,4.025882,5.297438,0.885,2,1,1,0.030864,-3.318033,3.429355,24.503961,0.87,69,-5.841435,3.129396,71,136.034016,3.754725,1.180167,-0.00194,6.39254,0.109889,0.035009,0.574956,1.789877,0.494792,14.463323,1.970287,1.524827,3.835601,16,0.447828,202.486518,202.486518,404.973036,-9.853723,2,85.09,0.511396,5.886104,8,15.235962,2,3.405784,0.806967,0.866586,6.006353,4.996645,-1.445171,3.758763,3.789006,-0.28114,3,55,610,3.810337,0.256446,-0.124805,3,7409.4115,5.749393,0.051104,2,2.037866,-0.01227,0.326875,0.285714,1.25074,-0.015017,4.459658,0.482759,475.973765,15.701551,2.949046,0.009834,3.180589,60,0.031885,268.449936,2.160446,10.988085,0.028604,15.777471,5.419012,5,3.157277,1.81335,0.748192,0
0,0,0,0,0,0,0,1.957292,1.969537,0,0,0,0,0,9.250749,0,0,0.006032,0,0,1.970394,0.88616,1.888379,0,0,-0.182539,0.000159,0.562014,1.357981,0.562014,11.85,0.836724,0.836724,0,-0.063142,0,0,0,-0.004804,3.837394,1.867257,0,5.727651,1.993415,0,0.562014,-0.348591,0,0,2,2,0.152835,3.437255,0.014854,0.003,0,3.831567,3.886442,-0.078645,0.525139,0.525139,14.515152,3.830329,0.965489,0,4.958599,0.346268,-0.001169,3.681413,15.995922,0.185395,3,1.821813,3.908245,3.869358,0.624,2,0,0,0.039084,-0.797989,2.900792,5.727651,0.599,36,0.289714,4.245545,32,44.813361,3.676679,4.849425,-0.006455,0,-0.109417,0.751111,0.037037,1.715501,0.138889,13.493379,2.028705,0.803117,3.76374,7,0.46563,114.693725,114.693725,229.387451,-2.164589,2,52.02,0.858528,5.666427,2,9.25359,0,2.833322,0,0.881366,5.814131,3.758053,0.289714,3.680294,2.438924,-0.357596,0,31,314,3.741537,0.19002,-0.024684,2,1367.491411,5.509388,0.059746,2,0.49699,-0.105687,0.025625,0.393939,1.272209,0.004921,3.053731,0.333333,158.833333,12.514999,2.694893,0.004122,2.679777,28,-0.218888,164.051679,1.328849,10.044162,0.009983,8.795721,3.445379,2,2.696763,1.737232,0.701438,0
0,0,0,0,0,0,0,1.989128,1.587884,0,2,0,2,0.650698,12.011749,0,0,0.453307,0,0,2.025009,0.650197,1.830508,0,0,2.657319,0.003383,0.888683,1.492956,0.888683,11.952914,-0.189071,-0.189071,0,-0.211957,0,0,0,0.019831,3.964289,1.818069,0,13.555064,1.914745,0,0.888683,-0.970485,0,0,3,3,0.319622,4.664908,0.22709,0.003,12.75401,3.813682,4.0079,0.207319,0.609389,0.609389,126.732204,4.720345,2.899475,2,2.006494,1.679769,-0.001211,3.780039,31.972073,0.234708,3,1.918771,3.994522,5.115451,2.082,1,0,0,0.03159,-3.114692,3.391871,29.752543,2.051,87,-5.381101,4.228407,88,86.591444,3.780866,1.582131,-0.005546,12.69215,-0.081306,-0.536607,0.307634,1.803351,0.451389,18.069173,2.005337,1.385301,3.868501,9,0.443773,271.037594,271.037594,542.075187,-7.060061,3,154.1,0.640078,5.303305,9,18.966026,4,3.366252,0.44947,0.843627,5.4161,4.785426,0.306746,3.812792,3.307365,-0.423205,0,70,770,3.852626,0.377734,-0.112961,6,6015.803059,5.241747,0.047895,3,1.874882,-0.057976,0.236875,0.37931,0.663171,0.014046,4.057971,0.28125,544.162037,14.091397,3.105161,0.009468,3.174981,96,-0.087834,390.119606,2.969473,11.15735,0.028794,17.560787,6.451518,9,3.199704,1.808268,0.729618,0
