maxHssNH,maxsF,nHBint8,SsF,minssNH,minHBint4,minsF,n6HeteroRing,minHssNH,SpMin1_Bhp,mindsCH,SHssNH,SpMin1_Bhe,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,SHCsatu,GATS1s,minHBd,nF,SpMin1_Bhi,nsF,MDEN-22,maxHBd,SpMin1_Bhv,minHBint2,minHCsatu,nHBint4,ATSC8c,AATSC0i,mindsN,ATSC8e,AATSC8c,maxHCsatu,maxHdsCH,MATS8c,minwHBa,ndssC,nT10HeteroRing,nF10HeteroRing,SM1_Dzi,mindssC,BCUTw-1l,BCUTc-1h,SpMax1_Bhv,ATSC6e,SpMax2_Bhm,SpMax1_Bhp,SHBd,SpMax3_Bhs,SpMin1_Bhm,mindO,BCUTw-1h,n6Ring,nT6Ring,AATSC8e,MATS8e,nT10Ring,nF10Ring,ATSC0s,SM1_Dzp,nHeteroRing,ATSC6c,WTPT-4,nHssNH,nssNH,maxHother,SpMax1_Bhm,MDEC-33,SpMax1_Bhe,MLFER_A,C3SP2,SpMax1_Bhi,BCUTp-1l,WTPT-5,piPC9,SCH-6,MLFER_BO,piPC10,nN,nTRing,nAtomP,MLFER_BH,ATSC0i,SpMax2_Bhp,SpMin2_Bhp,SpMax1_Bhs,minHCsats,fragC,AATSC6c,SM1_Dzv,MATS6c,SpMax2_Bhs,ASP-7,SpMax8_Bhs,MPC9,SpMax_Dt,EE_Dt,SpAD_Dt,GGI7,GGI8,nssCH2,SpMax5_Bhi,minHdsCH,WTPT-3,MPC10,SpMax4_Bhs,SHdsCH,TPC,GATS1e,SpDiam_Dt,JGI10,ASP-1,GATS3s,SpMax7_Bhs,R_TpiPCTPC,SpMax6_Bhs,ATS3s,SpMAD_Dt,gmin,SM1_Dze,SpMax5_Bhe,nHBAcc2,MATS1s,nRing,SP-6,BCUTc-1l,TpiPC,MATS6s,hmax,ATS4s,SM1_Dzs,SP-7,nX,SpMax2_Bhi,WTPT-2,MDEC-23,SpMax6_Bhm,SpMax5_Bhv,RotBtFrac,MPC8,MATS6e,MPC5,SP-5,ATSC7e,minHBa,SpMin2_Bhe,ASP-6,nBondsD2,SpMax2_Bhv,nBondsS3,ATSC8m,minssCH2,GGI9,AATSC6e,MIC0,VCH-6,SpMax6_Bhp,ATS8m,AATSC0m,AVP-7,MPC4,MWC9,MPC7,minHother,nHBAcc,nFRing,SpMin5_Bhp,ETA_Epsilon_3,piPC8,SpMax5_Bhp,MLFER_S,SpMax2_Bhe,SpMin8_Bhp,ASP-5,SP-4,ETA_Psi_1,ETA_dPsi_A,AVP-6,nHCsatu,SM1_Dzm,AVP-5,VR1_Dzs,ATS8s,SpMin2_Bhi,VP-7,SRW10,AATSC7e,MWC8,IC2,SP-3,VP-5,ASP-3,nwHBa,ETA_Shape_P,SpMin2_Bhv,ATS7s,SRW8,IC3,ATSC0e,ndsN,MPC3,ATS6i,SC-5,MWC5,WPOL,SpMax3_Bhp,minsssN,VR3_Dzp,VR3_Dze,ATS6e,VR3_DzZ,VR3_Dzm,ETA_Eta_L,SpMax4_Bhi,VCH-7,nHBa,ASP-2,SpMin5_Bhv,AATS8m,VR3_Dzi,ndsCH,nHdsCH,MWC7,SpMin8_Bhe,SpMax8_Bhi,SpMin5_Bhi,ASP-0,AATSC0v,MPC6,MDEN-23,MATS8m,VR2_Dze,ATS6p,MWC10,AATSC8m,MATS7e,SpMin8_Bhv,TSRW,SpMin7_Bhm,ATS3i,ECCEN,TIC5,IC0,ETA_BetaP_s,ATS2e,SpMax3_Bhv,ATS6s,SpMin3_Bhm,Mare,SpMax7_Bhp,VR1_D,Inhibitor
0,0,0,0,0,0,0,0,0,1.971391,1.510454,0,1.917838,0,0.650698,11.971619,0,0,0.674069,0,0,1.9362,0,0,0,2.023728,0,0,0,0.028093,1.450402,0,0.411159,0.000562,0,0.568696,0.04371,-0.457525,3,0,0,0.830886,-0.457525,11.996196,0.293029,3.940951,0.092116,3.728927,4.073022,0,4.027397,1.909228,11.347428,31.972072,1,1,0.008223,0.081275,0,0,99.259422,-4.423221,0,-0.317489,10.147783,0,0,0.568696,4.730937,1.77103,4.04683,0.003,1,4.017323,4.525383,3.216663,4.795791,0.166667,0.709,4.727388,1,2,13,0.701,56.565673,3.669837,1.762929,5.094212,0.335022,61.06,-0.003692,-1.757724,-0.287199,4.779502,0.031681,2.844463,32,122.554142,122.554142,245.108285,0.230938,0.133023,4,3.066704,0.540658,16.819604,28,3.747721,2.218708,397,0.529387,171.930908,0.006667,0.450646,0.659128,3.047736,3.123426,3.246037,290.546296,12.255414,-5.208098,1.205598,2.995802,5,-0.145895,2,2.241654,-0.346037,7.123673,-0.140518,1.295007,385.567901,-1.755159,1.647437,0,3.804931,1.979164,10.282498,2.661077,2.751268,0.333333,40,0.010587,44,3.249073,4.764181,1.599685,1.607259,0.046701,6,3.656962,15,-39.650164,0.94971,0.055309,0.001071,18.496776,0.092328,2.692198,2253.626719,51.782607,0.009513,43,10.754685,52,0.540658,5,0,1.362283,0.43793,5.056246,2.778537,1.81,3.76714,0.936678,0.073843,5.202245,0.53947,0.17482,0.018926,0,1.764921,0.033955,142.780248,129.305556,1.596283,0.494685,9.915564,0.070061,9.875551,3.964639,7.553238,1.494001,0.193673,7,0.20906,1.778782,268.87037,8.249836,4.374895,3.94591,0,39,13948.99405,0.871305,7.230563,31,3.532353,1.599685,11.530565,10.27816,640.078084,10.565902,10.567176,5.59511,3.286554,0.134942,5,0.288394,1.403257,45.072534,10.12988,4,4,8.98907,0.679423,2.803828,1.074175,0.737536,51.171219,48,0,-0.015314,8.52794,95.770855,11.643366,-0.793003,0.692463,0.952081,10.153585,1.08849,14706.31888,350,174.620912,1.644028,0.6125,575.852288,3.466018,212.291667,1.724171,0.987795,2.559389,192.955852,0
0.39871,0,1,0,2.93601,-0.409194,0,0,0.39871,1.918117,1.849212,0.39871,1.837122,0,0,11.475631,2.032932,0,0.641819,0.39871,0,1.824655,0,0,0.39871,1.921786,4.898572,0,1,0.134943,1.479658,0,-0.006743,0.002108,0,0.559369,0.16514,0.004519,5,0,0,0.657752,0.004519,11.996163,0.232223,3.801667,-0.22527,3.776285,3.831858,0.39871,3.739138,1.904811,12.286045,31.972072,2,2,-0.000105,-0.001441,0,0,47.30056,-3.340927,0,-0.065474,8.405742,1,1,0.559369,3.98118,2.53647,3.857734,0.216,1,3.872359,4.706204,3.011761,4.983607,0.166667,1.327,5.198497,1,2,9,1.305,65.104943,3.739092,1.88855,4.616166,0.305031,70.05,-0.000697,-1.358729,-0.054553,3.883183,0.043579,2.76333,34,190.469408,190.469408,380.938817,0.180556,0.151927,3,3.227274,0.432971,14.356093,37,3.417338,4.07798,391,0.809554,285.239656,0.004636,0.468363,1.000691,2.836259,3.138107,3.147578,245.959877,16.562557,-1.026294,0.957103,3.205942,4,-0.032878,2,2.686808,-0.377504,7.113142,-0.023905,0.712537,246.25,-0.087566,1.655991,0,3.833946,2.007767,14.242854,2.919371,2.995397,0.458333,34,-0.032786,49,4.402709,-0.942982,-1.026294,1.791654,0.063972,7,3.742929,17,299.704573,0.442001,0.095625,-0.002396,16.773449,0.055556,2.848324,3358.246068,48.03497,0.012741,43,10.44427,38,0.432971,4,0,1.387252,0.43731,4.919981,2.969592,2.299,3.822016,0.924231,0.089851,5.756492,0.58916,0.12513,0.022421,0,1.515656,0.037201,234.762983,171.358025,1.77773,0.48415,9.691469,-0.011787,9.617737,4.288755,7.423754,1.822859,0.200642,13,0.11869,1.892308,206.342593,8.108021,4.788755,3.216148,0,37,15242.20268,0.164266,7.134891,31,3.312494,0,12.068117,12.022985,700.303754,12.344041,12.346937,6.23318,3.379795,0.07059,5,0.301794,1.390327,52.472595,12.531829,8,8,8.787678,0.808669,2.842154,1.062735,0.717102,53.13384,42,0,0.097489,8.100213,108.2863,11.275214,4.682884,-0.161261,0.98311,9.925836,1.097759,13917.03856,555,222.705216,1.549154,0.59783,581.389546,3.289811,226.87963,1.640064,0.974636,2.734388,222.157822,0
0.453317,0,0,0,3.001107,0,0,1,0.453317,1.992258,1.90451,0.453317,1.912882,1,0,10.116558,0,1.031906,0.563883,0.453317,0,1.890852,0,0.333333,0.453317,1.992311,5.656485,0.453247,0,-0.074353,1.565785,4.779407,-0.275178,-0.00111,0.578659,0.515698,-0.116996,-0.07681,8,1,1,0.895735,-0.07681,11.85,0.24499,3.908196,0.186769,3.951842,3.904087,0.453317,3.74969,1.984775,12.477985,78.918337,3,3,-0.004107,-0.081006,1,1,39.541905,-2.184381,2,0.067557,2.571472,1,1,0.515698,6.879516,7.098793,3.984975,0.003,4,4.018209,5.353027,9.811522,7.044905,0.411054,0.486,7.092574,3,7,20,0.519,62.631394,3.81293,1.900211,4.646412,0.578659,177.05,0.000938,-1.132915,0.09892,3.989584,0.028451,2.78071,149,277.414126,277.414126,556.525896,0.323838,0.223222,2,3.193589,0.447672,14.900736,150,3.591814,3.861457,954,0.61936,386.466522,0.00653,0.429532,0.862017,2.808077,5.171908,3.056347,274.694444,23.188579,-0.07681,0.816224,3.144212,4,-0.042303,4,4.672736,-0.273651,8.504108,-0.138154,0.645757,270.515432,0.601555,3.300364,1,3.861247,2.072874,21.238529,3.004794,3.022805,0.185185,136,0.051163,91,6.465889,-0.088618,1.875026,1.827491,0.046265,9,3.792021,18,363.26608,0.756822,0.157191,0.002594,23.207425,0.153197,2.847397,4966.948309,158.334847,0.006737,69,11.096758,116,0.447672,4,3,1.307742,0.44545,6.709304,3.043538,2.477,3.844882,0.974089,0.071054,7.635136,0.65664,0.05765,0.013887,2,1.526448,0.025772,262.935129,168.760803,1.812405,0.781437,10.176754,-0.001136,10.203185,4.334184,9.241487,2.34529,0.177721,16,0.1752,1.906933,194.027778,8.508152,4.884184,2.028058,1,52,11105.27646,0.337267,7.523481,38,3.558037,1.875026,12.643915,13.455763,551.80434,13.649908,13.655912,6.04354,3.338988,0.240093,3,0.279592,1.318732,74.133557,13.561654,8,8,9.306287,0.787599,2.809942,1.082702,0.69506,53.034901,101,1.414214,0.034243,11.342017,110.048176,11.996037,5.421882,-0.022408,1.005285,10.420643,1.08903,14395.70769,535,200.122236,1.58529,0.625,560.521856,3.555738,206.00463,1.671233,0.9815,2.717375,304.233133,0
0,0,0,0,0,0,0,0,0,1.846567,1.782669,0,1.689077,0,0,10.235501,0,1.691252,0.586354,0,0,1.656822,0,0.125,0,1.838339,0,0.48965,0,0.106675,1.515874,4.159495,0.264918,0.002013,0.6998,0.593329,0.182078,0.017889,6,0,0,1.431043,0.017889,11.998521,0.248549,3.76496,-0.107575,3.823822,3.751572,0,3.770429,1.810588,12.545247,34.96938,0,0,0.004998,0.068965,0,0,41.072571,-3.439258,2,0.008269,2.531665,0,0,0.593329,3.992334,5.497767,3.89356,0.003,1,3.937869,5.672589,15.517754,4.976734,0.539263,1.19,5.09375,5,2,8,1.195,57.603217,3.671529,1.662121,4.640359,0,61.07,0.000085,-1.912329,0.007712,3.868713,0.027668,2.554037,36,129.939907,129.939907,259.879814,0.355867,0.223765,1,3.093365,0.593329,20.570649,34,3.187549,0.593329,400,0.618164,190.627086,0,0.444013,1.074436,2.861145,2.63,2.897458,226.427984,12.993991,0.017889,1.159594,2.994135,6,-0.031687,2,1.75129,-0.273509,6.959399,0.09414,0.6998,294.302469,1.345863,1.106703,1,3.858176,1.967938,4.399977,2.809467,2.746036,0.47619,42,-0.015301,47,3.773043,0.626914,0.623949,1.52287,0.046087,5,3.683196,16,435.514507,0.568731,0.024691,-0.001109,19.296923,0.168712,2.742575,4484.115826,54.875144,0.006633,50,10.838149,40,0.593329,6,0,1.39389,0.43793,4.890349,2.761402,2.002,3.814552,1.017349,0.080278,5.894288,0.54707,0.16722,0.013036,3,1.622951,0.029846,155.16499,152.777778,1.506186,0.265308,9.890048,0.00774,9.954228,3.983741,7.58751,1.402743,0.185061,7,0.37157,1.661624,191.81893,8.246696,4.411758,2.754181,2,41,16280.31382,0.668243,7.289611,31,3.143357,1.663042,13.843217,10.412394,735.547378,10.334277,10.332419,4.86532,3.186987,0.211819,5,0.286923,1.420763,84.605959,10.354257,1,1,9.063811,0.733897,2.827075,1.092185,0.751229,48.998204,38,1.932413,0.149745,9.119954,107.874841,11.727545,8.217255,0.106786,1.039848,10.194103,1.200549,11483.32623,304,173.646808,1.701243,0.6625,533.7368,3.164972,246.193416,1.588235,0.987158,2.567139,179.455699,0
0,0,0,0,0,0,0,1,0,1.922366,0.615741,0,1.809374,1,1.628651,9.383073,0,0,0.854387,0.743166,0,1.788501,0,0,0.786905,1.914464,7.924975,0,0,-0.000836,1.475044,3.740926,-0.147373,-0.000139,0,0.785069,-0.004042,-1.313796,4,0,0,0.917786,-1.313796,11.996269,0.311964,3.765847,-2.394026,3.496798,3.757802,1.530071,3.837834,1.889508,10.319984,15.999288,1,1,-0.024562,-0.159424,0,0,85.026455,-4.847359,1,-0.340627,9.621971,0,0,0.785069,3.818956,3.301927,3.85275,1.179,1,3.87429,4.075139,3.043151,4.290459,0.102062,1.1,0,1,1,14,1.113,30.975923,3.39413,1.64417,4.703132,0,14.05,-0.011746,-1.915303,-0.340668,4.640323,0.043165,2.48131,4,64.773788,64.773788,129.547575,0.055556,0,0,2.772987,0.565575,12.665122,0,3.624475,3.20275,160,0.893903,92.147352,0,0.472076,0.916514,2.811403,4.31875,3.059395,169.222222,9.253398,-1.313796,1.134242,2.699273,5,-0.203796,1,0.972483,-0.346615,6.539586,-0.495852,0.78875,198.333333,3.162257,0.604316,0,3.551993,1.944131,7.348237,2.183622,2.487515,0.357143,10,-0.535819,26,2.532003,-0.971123,8.426599,1.462285,0.06078,6,3.410481,8,66.78945,0,0,-0.082553,17.036454,0.024845,2.005908,47.409264,35.661443,0.00594,24,9.908127,14,0.565575,5,0,0.88996,0.43333,4.691348,2.469827,1.564,3.545458,0.232802,0.097385,3.115597,0.46985,0.24444,0.010977,0,1.139562,0.019706,63.490669,18,1.450289,0.083166,9.155779,-0.057125,9.083075,3.725651,3.855204,0.512363,0.19276,9,0.2139,1.616752,77.666667,7.579168,4.297079,3.235429,1,20,4876.071562,0.204124,6.591674,17,2.85753,0,6.211128,5.947278,247.830796,5.947216,5.947317,2.52599,2.81508,0.012423,4,0.329751,0.890483,7.901544,5.969938,5,5,8.248267,0.371592,1.931439,0.549971,0.753717,42.379616,16,0,0.312146,4.997804,27.148285,10.741363,11.131575,-0.370777,0.187749,9.391912,0.274253,5800.510146,151,92.238666,1.717041,0.60714,247.588584,2.934,167.333333,1.058623,1.047048,1.300362,83.284758,0
0,0,1,0,0,0,0,0,0,1.954065,1.591373,0,1.895341,0,0.125,11.469463,7.554762,0,0.73364,0.572428,0,1.885838,0,0,0.572428,1.956919,0,0,0,0.190204,1.32296,0,2.172139,0.00232,0,0.581471,0.170313,-0.057727,9,0,0,0.651063,-0.057727,11.998507,0.196249,3.941527,0.422062,3.906379,3.934933,0.572428,3.896881,1.956872,13.197751,34.969381,3,3,0.026489,0.308988,0,0,56.681408,-3.012938,1,0.196557,8.336968,0,0,0.581471,3.996826,12.015326,3.99806,0.546,4,3.999832,4.831679,0,7.327781,0.451833,0.99,7.564757,0,5,24,0.967,50.272497,3.76947,1.872625,4.566091,0,184.04,0.002488,-1.113695,0.182684,4.114179,0.026531,2.781164,157,257.203691,257.203691,514.407382,0.39066,0.302847,0,3.04363,0.480983,10.856738,151,3.722438,6.455211,1021,0.726017,370.87997,0.007567,0.433251,0.900737,2.828436,6.617042,3.161866,288.296296,20.576295,-0.057727,0.955269,3.051894,3,-0.116382,4,4.895022,-0.360486,8.818334,-0.096241,0.581471,313.045268,1.343051,3.369379,1,3.828475,2.068736,29.938894,2.859107,2.924201,0.178571,150,0.062318,101,6.939024,-0.642321,0.76974,1.797417,0.043706,11,3.76128,17,848.842512,0,0.157191,0.005343,15.662341,0.138312,2.71349,5223.47891,49.107249,0.005541,75,11.220686,127,0.480983,3,1,1.134647,0.44493,7.057037,2.919028,2.565,3.813791,0.955401,0.068703,7.986412,0.59623,0.11806,0.010767,0,1.408982,0.021279,215.191013,238.553498,1.781933,0.703704,10.220012,-0.007383,10.307652,3.507428,9.60878,2.149148,0.174705,21,0.11306,1.879171,265.152263,8.545781,4.534259,3.257736,0,55,11549.22746,0.38718,7.58121,41,3.703117,0,15.331152,13.673098,620.836996,13.735578,13.738007,5.32233,3.377618,0.184602,4,0.277108,1.106469,63.700962,13.694155,12,12,9.394577,0.787402,2.849672,0.946517,0.695542,49.057557,112,0,0.210799,9.491182,138.804318,12.137788,10.351738,-0.086119,0.97053,10.468915,1.046516,12478.51192,491,191.421245,1.429526,0.61,503.512052,3.699529,303.55144,1.858479,0.994,2.69873,562.646605,0
0.382511,0,0,0,2.903947,0,0,0,0.382511,1.962395,1.61098,0.382511,1.911859,0,0.650698,12.886772,0,1.643742,0.689656,0.382511,0,1.932793,0,2.249577,0.382511,2.015128,4.931238,0.450021,0,0.180172,1.704148,3.834399,-0.964993,0.0017,0.717356,0.545149,0.167062,-0.1286,8,0,0,1.82876,-0.1286,11.89,0.244999,3.941658,-1.920994,4.003165,4.075598,0.382511,3.959094,1.961536,12.726546,34.968855,2,2,-0.009104,-0.107042,0,0,105.236697,-5.273753,1,-0.453578,7.412657,1,1,0.545149,4.737806,7.916485,4.041128,-0.004,2,4.005921,5.870883,18.708965,6.302619,0.287457,1.842,6.437752,6,3,13,1.865,93.728124,3.824622,1.93665,4.931485,0.524975,164.12,-0.003812,-2.714485,-0.374627,4.591859,0.031188,3.074436,93,317.606537,317.606537,635.213074,0.598958,0.370638,0,3.505031,0.469549,35.103296,93,3.818182,3.05399,820,0.486718,477.344271,0.0086,0.441204,0.996556,3.208479,4.015854,3.73827,383.914495,19.850409,-5.287711,1.939559,3.46452,9,-0.149443,3,4.34468,-0.279082,8.099858,-0.073022,1.332435,498.346193,-3.292147,3.087583,1,3.93425,1.993581,13.06206,3.301915,3.263901,0.411765,100,-0.189809,89,6.6301,1.45894,-1.950778,1.862556,0.047744,11,3.820054,23,340.815067,0,0.2425,-0.016143,24.677202,0.082607,2.954517,8959.800927,67.470689,0.009024,75,11.282669,99,0.469549,9,0,1.431168,0.43913,6.249975,3.232889,3.892,3.896465,1.241471,0.074496,8.513091,0.55726,0.15703,0.016614,3,3.5147,0.030838,514.25096,321.458619,1.839182,0.893359,10.422847,0.013263,10.400529,4.667101,12.061268,2.744553,0.188457,14,0.26705,1.947987,399.920953,8.75857,4.985461,4.677632,3,64,19411.31699,1.428692,7.746301,53,3.621488,1.333819,19.544824,18.566463,952.311946,18.581612,18.581758,8.01391,3.659548,0.150835,8,0.290949,1.431138,84.526424,18.890744,6,6,9.513477,0.986268,3.065778,1.168914,0.738407,50.834215,91,1.85243,0.047654,10.342729,174.692254,12.169725,3.215236,0.155949,1.264148,10.655729,1.24963,17406.11755,841,284.200347,1.913266,0.61719,769.107196,3.555732,383.338477,1.647802,0.998036,2.909806,350.36287,0
0.453542,0,0,0,2.743895,0,0,0,0.315054,1.951556,1.83572,0.768596,1.856583,0,0.111111,9.887156,0,1.695965,0.559034,0.315054,0,1.830626,0,0.2,0.453542,1.956864,3.743261,0.518343,0,-0.220185,1.424567,0,-0.609498,-0.003238,0.642663,0.500824,-0.285037,-0.096626,4,0,0,0.796768,-0.096626,11.89,0.251187,3.816207,-0.339664,3.763837,3.817505,0.768596,3.873269,1.957218,11.024903,15.995924,1,1,-0.008963,-0.138651,0,0,68.304843,-3.200952,0,-0.180538,4.897754,2,2,0.500824,3.841954,6.380782,3.904689,0.28,1,3.937664,4.289145,5.91713,4.962845,0.371197,1.235,4.672829,2,2,9,1.219,55.558115,3.759877,1.705107,4.755736,0.322959,58.04,-0.002124,-1.436638,-0.186969,4.753895,0.035173,2.666259,32,117.946995,117.946995,235.89399,0.165816,0.142361,1,3.071019,0.454251,10.814884,26,3.550366,1.917039,338,0.678901,173.965866,0.014612,0.448462,1.231492,2.767534,2.857988,2.99074,249.527778,12.415473,-0.096626,0.777516,3.020627,4,-0.045537,2,1.918519,-0.281868,6.874198,-0.02805,0.642663,255.444444,1.725847,1.336562,0,3.866162,1.964885,10.779707,2.694269,2.799123,0.45,33,-0.061814,38,3.092403,0.941561,2.743895,1.478223,0.051852,5,3.753652,15,-214.301513,0.990561,0.075625,-0.003996,13.452801,0.168837,2.701319,2076.76473,34.635426,0.009841,36,10.577528,38,0.454251,4,0,1.352599,0.43818,4.941642,2.782856,2.43,3.834533,0.892352,0.081379,4.613047,0.57356,0.14073,0.017718,3,0.783532,0.030903,210.679905,171.472222,1.436019,0.373954,9.736311,0.011918,9.718061,4.458103,5.843338,1.174325,0.188495,8,0.24164,1.691451,208.833333,8.108021,4.86836,2.521184,0,31,13784.22191,0.214076,7.115582,24,3.292021,0,11.263881,9.521587,630.290728,9.51906,9.519405,5.35198,3.393947,0.152923,4,0.303192,1.380236,30.540658,9.444846,4,4,8.843759,0.649406,2.758007,1.102208,0.736379,50.41135,37,0,-0.09099,7.900472,98.372377,11.451741,-3.151493,0.184366,0.936108,10.070611,1.076811,14055.33384,334,187.866024,1.463815,0.60526,519.486948,3.30734,214.388889,1.604229,0.970667,2.538439,156.886404,0
0.555774,0,0,0,2.315442,1.148418,0,1,0.555774,1.994883,1.672702,0.555774,1.843814,1,0.577757,11.434956,0,2.251896,0.599206,0.495982,0,1.814973,0,0.111111,0.555774,1.973751,0.633699,0.699106,4,-0.347836,1.531747,4.313544,-1.449178,-0.002034,0.820952,0.656286,-0.137118,-0.677022,9,0,0,1.818785,-0.677022,11.85,0.287257,3.808509,-1.377947,3.845755,3.806376,1.051757,4.615683,1.950223,12.507762,15.997952,3,3,-0.008475,-0.111088,0,0,110.538461,-6.920086,2,0.119073,10.799401,1,1,0.656286,3.872612,7.819001,3.90407,0.789,2,3.939571,5.185568,15.554824,6.476972,0.40086,2.543,6.543912,5,4,12,2.561,99.563536,3.781906,1.892804,4.764005,0.422352,261.09,0.000677,-3.192601,0.045605,4.682459,0.031318,3.321335,129,385.650441,385.650441,771.300883,0.594636,0.384991,6,3.594758,0.485705,26.354225,125,3.990745,5.663656,996,0.762424,551.635624,0.006624,0.44804,0.966772,3.66978,3.414659,3.736389,463.25,21.425025,-0.677022,1.695294,3.551642,9,-0.050337,4,5.352233,-0.293538,8.132119,-0.137709,0.820952,596.722222,3.826455,3.570199,0,3.904875,2.035111,26.506624,3.231713,3.372923,0.333333,122,-0.102627,108,8.280658,-1.310064,1.277664,1.826715,0.049103,12,3.783691,27,225.149196,0.166411,0.291566,-0.007829,14.786653,0.109936,3.24971,7892.713934,34.958451,0.00742,91,11.317993,114,0.485705,9,0,1.658047,0.44118,6.224558,3.35678,2.917,3.884662,1.300431,0.076673,10.848599,0.55617,0.15812,0.013307,3,1.709563,0.024721,358.40134,484.111111,1.806213,0.845848,10.412081,-0.007081,10.439601,4.768769,12.761671,2.669919,0.18231,20,0.11287,1.906298,579.25,8.765771,5.341373,4.958727,1,70,28610.31222,0.542429,7.803435,56,3.655058,1.277664,21.888299,21.320936,1378.443704,21.322067,21.322327,8.82072,3.700014,0.112037,8,0.287326,1.682585,46.156222,21.94542,11,11,9.556409,1.082046,3.175509,1.395745,0.708139,49.137937,109,0.942809,0.037664,10.370479,219.524055,12.203655,1.316662,-0.092825,1.295687,10.650247,1.361092,24310.89578,1129,364.69902,1.578167,0.65278,900.615524,3.674831,604.166667,1.858236,0.988615,3.004165,412.373854,0
0.524953,13.047607,0,39.142821,2.286912,1.139845,13.047607,0,0.524953,1.915744,1.569932,0.524953,1.818208,0,0.766309,11.988605,0,1.065624,0.700824,0.498421,3,1.797587,3,0,0.524953,1.909722,6.293304,1.065624,3,0.035586,3.405025,0,-4.337476,0.000809,1.065624,0.568522,0.023786,-1.887728,4,0,0,2.033146,-1.887728,11.996219,0.429607,3.785935,-5.953459,3.952534,4.030101,1.023374,4.809231,1.87342,11.385424,126.904473,1,1,-0.098579,-0.424749,0,0,178.764794,-9.920177,0,-0.238484,10.136177,1,1,0.568522,10.69472,3.081339,3.855149,-0.187,0,3.873752,4.000402,3.025109,4.672829,0.083333,1.075,4.844187,1,1,9,1.064,108.960792,3.623886,1.82263,5.493231,1.065624,22.1,-0.00391,-3.104916,-0.11498,4.84605,0.030988,3.272816,28,121.500747,121.500747,243.001493,0.359375,0.205593,0,2.944127,0.517433,25.251005,28,4.682927,2.171911,347,0.74701,177.359282,0.004812,0.456133,0.811857,3.868255,2.510086,4.133005,483.293366,11.045522,-5.306372,2.296045,2.898008,8,-0.115411,1,1.420771,-0.388393,6.770789,-0.284017,1.516305,637.409675,4.09337,0.960624,5,3.771495,1.919327,6.925928,3.051902,2.805442,0.636364,30,-0.420521,40,3.275236,-3.002706,-0.612778,1.633361,0.048992,5,3.629068,17,1201.772824,0,0.188125,-0.097598,46.457474,0.027778,2.694075,9383.656517,469.795469,0.008511,43,10.918519,31,0.517433,5,0,1.053826,0.43333,4.70048,2.819818,2.259,3.765518,0.707721,0.081881,5.180801,0.48329,0.231,0.01863,1,3.809468,0.031605,228.443213,265.379616,1.635073,0.26384,10.140337,-0.06983,10.02513,4.32782,7.892119,1.264207,0.192491,8,0.43062,1.790329,251.058231,8.420021,4.51532,7.426796,0,41,10772.67542,1.740386,7.332369,38,3.404999,0,12.520655,11.38921,527.602472,11.270216,11.274192,5.56641,3.253307,0.084318,9,0.302107,1.026455,213.264921,11.203448,4,4,9.1214,0.258786,2.494142,0.779736,0.778609,50.981703,29,0,0.058138,8.051601,80.969872,11.823882,27.313019,-0.30088,0.650691,10.341,0.623445,10899.63241,371,146.490225,2.218946,0.625,467.423048,3.159247,291.233037,1.419189,1.080125,2.455927,968.904768,0
0,0,0,0,0,0,0,1,0,1.960907,0,0,1.799244,1,0,10.316352,0,0,1.684014,0.275629,0,1.744344,0,0,0.275629,1.976514,0,0,0,0.014734,1.253458,0,0.16735,0.000157,0,0,0.025133,0,0,0,0,0.450499,0,11.993371,0.052573,3.681661,-0.33628,3.500861,3.685825,0.275629,3.367094,1.985022,0,14.009284,1,1,0.00178,0.096405,0,0,12.437985,-1.036364,1,-0.054288,0,0,0,0,3.719032,2.334815,3.820937,0.025,0,3.880613,5.651031,5.867356,2.397895,0.068041,1.285,1.94591,2,1,0,1.277,53.898688,3.524917,1.794994,3.850542,0.233889,15.02,-0.000464,-0.638649,-0.074399,3.666412,0.03921,2.4042,10,78.65086,78.65086,157.301719,0.071181,0.020408,5,3.133661,0,5.867356,6,3.190899,0,193,1.318738,116.742322,0,0.470517,1.002864,2.758829,1,2.960833,213.805556,10.486781,0.34537,0.280526,3.033629,2,-0.299418,1,1.366153,-0.357947,5.267858,-0.120384,0.380556,241.972222,0.443376,0.627363,0,3.696331,1.937265,7.747343,2.609275,2.815676,0.6,12,-0.155639,27,2.236483,-0.121231,2.611435,1.646712,0.059398,0,3.509173,15,146.318345,1.080694,0,-0.002874,9.550149,0.052705,2.691573,582.579817,29.007115,0.028403,25,10.09324,16,0,2,0,1.293752,0.43333,2.564949,2.844269,0.517,3.635837,0.877572,0.082833,3.279387,0.64602,0.06827,0.045227,0,0.285,0.060496,89.694961,120.5,1.591601,0.454451,9.365719,-0.001177,9.255218,3.478022,5.040041,1.633393,0.210002,0,0.32877,1.826932,158.416667,7.755767,4.129185,0.794083,0,24,19900.14586,0.359117,6.734592,21,3.105161,2.611435,6.466302,7.58672,833.007664,7.671164,7.658471,6.2721,3.315702,0.142677,2,0.307392,1.347579,6.197658,6.977998,0,0,8.41161,0.578633,2.662421,0.962194,0.761486,47.710935,23,0,0.053662,10.483086,109.042752,10.937828,1.556578,-0.063735,0.952794,9.592605,1.066605,19758.00899,185,178.168125,1.130645,0.56667,613.57128,3.078436,195.666667,1.58595,0.932465,2.293441,89.67511,0
